"Kommun_code","Year","Kommun_name","Revenue","Index_market","Employee","Population","Population_University","Percent_University","CPI_index","Output","nation_Output","Productivity","AveOutput","AveEmployee","EmployeeIndex","SalesIndex","Infrast","Border","Laen_code","Patent"
682,2003,"Nässjö",479,76,378,29337,1584,0.0539932508436445,278.1,172.240201366415,0.62705343107484,72.667158139252,241.45679592987,385.065743944637,98.165055174149,71.3337558808828,0,0,6,98
682,2004,"Nässjö",503,75,398,29377,1652,0.0562344691425265,279.2,180.157593123209,0.628162204448897,72.0605706532312,255.45552790474,406.671280276817,97.8677421550609,70.5240534823698,0,0,6,93
682,2005,"Nässjö",533,75,401,29314,1767,0.0602783652862114,280.4,190.085592011412,0.675913280515742,70.1316162034033,272.266756832799,402.813148788927,99.5498784500013,69.8159386855093,0,0,6,73
682,2006,"Nässjö",582,75,421,29369,1845,0.0628213422316048,284.22,204.770952079375,0.697889490517439,69.6946746975884,292.125915423478,418.584775086505,100.576997792859,70.096811432334,0,0,6,88
682,2007,"Nässjö",600,72,411,29461,1922,0.0652387902650962,290.51,206.533337922963,0.696518981133249,72.1465197365511,308.23254510413,442.532871972318,92.8744565727333,67.0056881414616,0,0,6,56
682,2008,"Nässjö",637,76,428,29511,1975,0.0669241977567687,300.61,211.902464987858,0.655862927670821,75.4882150481666,302.904279176747,461.840830449827,92.6726204747063,69.9569070347176,0,0,6,59
682,2009,"Nässjö",653,77,441,29489,2046,0.0693818033843128,299.66,217.913635453514,0.636977460813184,77.5749941222282,309.593086697796,486.034602076125,90.7342806697802,70.387112896428,0,0,6,63
682,2010,"Nässjö",669,77,390,29339,2123,0.0723610211663656,303.46,220.457391418968,0.657543944256305,85.9676934979723,319.814357911762,486.377162629758,80.1846858703926,68.932924981371,0,0,6,56
682,2011,"Nässjö",638,73,389,29367,2213,0.0753566928865734,311.43,204.861445589699,0.625833625330461,84.149538407482,313.059736607348,500.228373702422,77.7644812749886,65.4384520378756,0,0,6,39
682,2012,"Nässjö",633,73,385,29382,2300,0.078279218569192,314.2,201.464035646085,0.622144281832325,84.1096229204566,312.277680008987,501.937716262976,76.7027436922653,64.5143884892085,0,0,6,48
683,2001,"Värnamo",696,108,379,32275,1839,0.0569790859798606,267.1,260.576563084987,0.634960354278071,108.280320359032,229.66010682468,361.692041522491,104.785274899789,113.461831350583,0,0,6,98
683,2002,"Värnamo",721,107,391,32252,1907,0.0591281160858241,272.8,264.296187683284,0.636571956102149,106.185847905118,236.679215415682,371.80276816609,105.163283729328,111.668524512851,0,0,6,98
683,2003,"Värnamo",754,108,386,32350,2030,0.0627511591962906,278.1,271.125494426465,0.62705343107484,112.015598535293,241.45679592987,385.065743944637,100.242622479422,112.287373557799,0,0,6,98
683,2004,"Värnamo",758,102,398,32464,2126,0.0654879250862494,279.2,271.489971346705,0.628162204448897,108.59227148141,255.45552790474,406.671280276817,97.8677421550609,106.27680425375,0,0,6,93
683,2005,"Värnamo",792,99,380,32700,2309,0.070611620795107,280.4,282.453637660485,0.675913280515742,109.969587505042,272.266756832799,402.813148788927,94.3365431695773,103.7415073901,0,0,6,73
683,2006,"Värnamo",877,101,388,32841,2426,0.0738710757894096,284.22,308.563788614454,0.697889490517439,113.953212827344,292.125915423478,418.584775086505,92.6932901273859,105.626982175528,0,0,6,88
683,2007,"Värnamo",927,100,428,32930,2506,0.0761008199210446,290.51,319.094007090978,0.696518981133249,107.038970327363,308.23254510413,442.532871972318,96.7159791073719,103.523788178558,0,0,6,56
683,2008,"Värnamo",932,100,430,32823,2582,0.0786643512171343,300.61,310.036259605469,0.655862927670821,109.933726515474,302.904279176747,461.840830449827,93.1056701030928,102.354532741533,0,0,6,59
683,2009,"Värnamo",902,96,429,32753,2665,0.0813665923732177,299.66,301.00780885003,0.636977460813184,110.153019101112,309.593086697796,486.034602076125,88.2653206515548,97.2269155169649,0,0,6,63
683,2010,"Värnamo",902,92,438,32833,2717,0.0827521091584686,303.46,297.238515784617,0.657543944256305,103.206295836888,319.814357911762,486.377162629758,90.0535702852102,92.940954160234,0,0,6,56
683,2011,"Värnamo",942,96,443,32934,2831,0.0859597983846481,311.43,302.475676717079,0.625833625330461,109.100775401972,313.059736607348,500.228373702422,88.5595506550641,96.6191564571769,0,0,6,39
683,2012,"Värnamo",960,98,452,33012,2913,0.0882406397673573,314.2,305.537873965627,0.622144281832325,108.651444279246,312.277680008987,501.937716262976,90.0510133737764,97.841726618705,0,0,6,48
684,2001,"Sävsjö",101,46,61,10986,451,0.0410522483160386,267.1,37.8135529764133,0.634960354278071,97.6272466323575,229.66010682468,361.692041522491,16.8651761712061,16.4650071356449,0,0,6,98
684,2002,"Sävsjö",98,43,65,10975,465,0.042369020501139,272.8,35.9237536656891,0.636571956102149,86.8202138062156,236.679215415682,371.80276816609,17.4823873207322,15.1782460502904,0,0,6,98
684,2003,"Sävsjö",92,39,61,10968,492,0.0448577680525164,278.1,33.081625314635,0.62705343107484,86.4873230244234,241.45679592987,385.065743944637,15.8414507027066,13.7008466410046,0,0,6,98
684,2004,"Sävsjö",105,42,72,10973,525,0.0478447097420942,279.2,37.6074498567335,0.628162204448897,83.1514040092372,255.45552790474,406.671280276817,17.7047171737799,14.7217209058625,0,0,6,93
684,2005,"Sävsjö",100,37,72,10989,573,0.0521430521430521,280.4,35.6633380884451,0.675913280515742,73.2822026724117,272.266756832799,402.813148788927,17.8742923900252,13.0986751755177,0,0,6,73
684,2006,"Sävsjö",113,39,73,10985,616,0.0560764679107874,284.22,39.7579339947928,0.697889490517439,78.0394661626977,292.125915423478,418.584775086505,17.4397169569566,13.6098620134944,0,0,6,88
684,2007,"Sävsjö",104,34,78,10937,645,0.0589741245314072,290.51,35.7991119066469,0.696518981133249,65.8938213593834,308.23254510413,442.532871972318,17.6258092765771,11.6143192778533,0,0,6,56
684,2008,"Sävsjö",112,36,64,10883,665,0.0611044748690618,300.61,37.2575762616014,0.655862927670821,88.7608682434487,302.904279176747,461.840830449827,13.8575881083673,12.3001155225877,0,0,6,59
684,2009,"Sävsjö",109,35,72,10871,687,0.0631956581731211,299.66,36.3745578322098,0.636977460813184,79.3124126353026,309.593086697796,486.034602076125,14.8137601093519,11.749150544733,0,0,6,63
684,2010,"Sävsjö",112,35,75,10830,715,0.0660203139427516,303.46,36.9076649311277,0.657543944256305,74.839439003317,319.814357911762,486.377162629758,15.4201318981524,11.5403402061488,0,0,6,56
684,2011,"Sävsjö",102,32,75,10871,749,0.0688989053444945,311.43,32.752143338792,0.625833625330461,69.7781689640976,313.059736607348,500.228373702422,14.9931519167716,10.4619468775287,0,0,6,39
684,2012,"Sävsjö",105,33,77,10844,797,0.0734968646255994,314.2,33.4182049649905,0.622144281832325,69.7591659292886,312.277680008987,501.937716262976,15.3405487384531,10.7014388489209,0,0,6,48
685,2001,"Vetlanda",442,84,308,26522,1247,0.0470175703189805,267.1,165.481093223512,0.634960354278071,84.6157201909998,229.66010682468,361.692041522491,85.1553157496963,72.0547837025255,0,0,6,98
685,2002,"Vetlanda",448,81,296,26428,1297,0.0490767367943091,272.8,164.222873900293,0.636571956102149,87.1554269869346,236.679215415682,371.80276816609,79.6121022605653,69.3862676584706,0,0,6,98
685,2003,"Vetlanda",465,81,317,26398,1361,0.0515569361315251,278.1,167.206040992449,0.62705343107484,84.1178479491074,241.45679592987,385.065743944637,82.3236044714424,69.2488444355126,0,0,6,98
685,2004,"Vetlanda",486,80,333,26531,1459,0.0549922731898534,279.2,174.068767908309,0.628162204448897,83.2156135876227,255.45552790474,406.671280276817,81.8843169287319,68.1405367642776,0,0,6,93
685,2005,"Vetlanda",517,80,322,26459,1544,0.0583544351638384,280.4,184.379457917261,0.675913280515742,84.7160469651508,272.266756832799,402.813148788927,79.9378076331681,67.7201506574266,0,0,6,73
685,2006,"Vetlanda",525,76,318,26380,1613,0.061144806671721,284.22,184.716065020055,0.697889490517439,83.2321072156005,292.125915423478,418.584775086505,75.9702738672905,63.2316597972086,0,0,6,88
685,2007,"Vetlanda",617,83,346,26365,1695,0.0642897781149251,290.51,212.38511583078,0.696518981133249,88.1282249539152,308.23254510413,442.532871972318,78.1862821755856,68.9041826388029,0,0,6,56
685,2008,"Vetlanda",647,86,348,26343,1752,0.0665072315226056,300.61,215.22903429693,0.655862927670821,94.2993132241565,302.904279176747,461.840830449827,75.3506353392472,71.0551316349488,0,0,6,59
685,2009,"Vetlanda",656,87,381,26350,1787,0.0678178368121442,299.66,218.914770072749,0.636977460813184,90.2040471379184,309.593086697796,486.034602076125,78.3894805786536,70.7104840123381,0,0,6,63
685,2010,"Vetlanda",659,84,360,26304,1842,0.0700273722627737,303.46,217.162064192974,0.657543944256305,91.7395652961047,319.814357911762,486.377162629758,74.0166331111317,67.9025374629647,0,0,6,56
685,2011,"Vetlanda",652,83,337,26302,1901,0.07227587255722,311.43,209.356837812671,0.625833625330461,99.2655048101581,313.059736607348,500.228373702422,67.3692292793603,66.87440553087,0,0,6,39
685,2012,"Vetlanda",647,83,334,26297,1992,0.0757500855610906,314.2,205.919796308084,0.622144281832325,99.0970027781931,312.277680008987,501.937716262976,66.5421205018613,65.9412470023981,0,0,6,48
686,2001,"Eksjö",183,55,128,16812,1391,0.0827385201046871,267.1,68.5136652938974,0.634960354278071,84.2986505381348,229.66010682468,361.692041522491,35.3892221297439,29.8326366913171,0,0,6,98
686,2002,"Eksjö",191,55,131,16761,1482,0.0884195453731878,272.8,70.0146627565982,0.636571956102149,83.9595695906035,236.679215415682,371.80276816609,35.2337344463988,29.5820917918926,0,0,6,98
686,2003,"Eksjö",198,55,118,16656,1528,0.0917387127761767,278.1,71.1974110032362,0.62705343107484,96.2227236080495,241.45679592987,385.065743944637,30.6441177527767,29.4866047273795,0,0,6,98
686,2004,"Eksjö",198,52,128,16571,1578,0.0952266006879488,279.2,70.9169054441261,0.628162204448897,88.199882109798,255.45552790474,406.671280276817,31.4750527533864,27.7609594224836,0,0,6,93
686,2005,"Eksjö",205,51,123,16575,1643,0.0991251885369532,280.4,73.1098430813124,0.675913280515742,87.9386432068941,272.266756832799,402.813148788927,30.5352494996263,26.8522841098113,0,0,6,73
686,2006,"Eksjö",224,51,132,16516,1650,0.0999031242431582,284.22,78.8121877418901,0.697889490517439,85.5525174773688,292.125915423478,418.584775086505,31.5348306618942,26.9788415134757,0,0,6,88
686,2007,"Eksjö",243,52,150,16435,1700,0.103437785214481,290.51,83.6460018588,0.696518981133249,80.0609929516508,308.23254510413,442.532871972318,33.8957870703406,27.1373036972919,0,0,6,56
686,2008,"Eksjö",234,50,134,16312,1731,0.106118195193722,300.61,77.8417218322744,0.655862927670821,88.57161266084,302.904279176747,461.840830449827,29.014325101894,25.6984556454065,0,0,6,59
686,2009,"Eksjö",209,45,128,16353,1775,0.108542775025989,299.66,69.7457118067143,0.636977460813184,85.5428028480529,309.593086697796,486.034602076125,26.3355735277366,22.5281877417358,0,0,6,63
686,2010,"Eksjö",218,45,124,16244,1795,0.110502339325289,303.46,71.8381335266592,0.657543944256305,88.1066264187955,319.814357911762,486.377162629758,25.494618071612,22.4624479012539,0,0,6,56
686,2011,"Eksjö",229,47,126,16304,1849,0.113407752698724,311.43,73.5317727900331,0.625833625330461,93.2493037627122,313.059736607348,500.228373702422,25.1884952201763,23.4880964211184,0,0,6,39
686,2012,"Eksjö",244,50,135,16368,1881,0.11491935483871,314.2,77.6575429662635,0.622144281832325,92.4610377057831,312.277680008987,501.937716262976,26.8957672687164,24.8681055155875,0,0,6,48
687,2001,"Tranås",341,97,226,17644,964,0.0546361369304013,267.1,127.667540247098,0.634960354278071,88.9662821869652,229.66010682468,361.692041522491,62.4840953228291,55.5897765668803,0,0,6,98
687,2002,"Tranås",345,93,241,17718,1027,0.0579636527824811,272.8,126.466275659824,0.636571956102149,82.4347232875089,236.679215415682,371.80276816609,64.8193129891765,53.4336212994919,0,0,6,98
687,2003,"Tranås",344,90,203,17709,1044,0.0589530747077757,278.1,123.696512046027,0.62705343107484,97.1755186519865,241.45679592987,385.065743944637,52.7182703713023,51.2292526576697,0,0,6,98
687,2004,"Tranås",362,89,210,17751,1083,0.0610106472874768,279.2,129.656160458453,0.628162204448897,98.2883534737758,255.45552790474,406.671280276817,51.6387584235246,50.7548854087832,0,0,6,93
687,2005,"Tranås",369,85,215,17765,1126,0.0633830565719111,280.4,131.597717546362,0.675913280515742,90.5563516558435,272.266756832799,402.813148788927,53.3746231091029,48.3341113976602,0,0,6,73
687,2006,"Tranås",413,88,254,17765,1192,0.0670982268505488,284.22,145.30997114911,0.697889490517439,81.9737950435222,292.125915423478,418.584775086505,60.6806590009176,49.7422390404708,0,0,6,88
687,2007,"Tranås",424,84,268,17920,1253,0.069921875,290.51,145.950225465561,0.696518981133249,78.187444747328,308.23254510413,442.532871972318,60.5604728990085,47.350686286633,0,0,6,56
687,2008,"Tranås",407,79,258,18066,1310,0.0725119008081479,300.61,135.391370879212,0.655862927670821,80.0125656148031,302.904279176747,461.840830449827,55.8634020618557,44.6977412294034,0,0,6,59
687,2009,"Tranås",403,78,255,18043,1348,0.0747104140109738,299.66,134.485750517253,0.636977460813184,82.7965089054125,309.593086697796,486.034602076125,52.4654003872879,43.4395199039212,0,0,6,63
687,2010,"Tranås",397,74,248,18119,1410,0.0778188641757271,303.46,130.824490871944,0.657543944256305,80.2255291015179,319.814357911762,486.377162629758,50.989236143224,40.906384480724,0,0,6,56
687,2011,"Tranås",421,78,267,18108,1420,0.0784183786171858,311.43,135.182866133642,0.625833625330461,80.9005539047287,313.059736607348,500.228373702422,53.3756208237068,43.1811728964667,0,0,6,39
687,2012,"Tranås",413,77,262,18145,1442,0.0794709286304767,314.2,131.444939528962,0.622144281832325,80.6401757803456,312.277680008987,501.937716262976,52.1977112918792,42.0923261390886,0,0,6,48
760,2001,"Uppvidinge",83,43,45,9686,346,0.0357216601280198,267.1,31.0745039311119,0.634960354278071,108.753960329951,229.66010682468,361.692041522491,12.4415234049881,13.5306494283023,0,0,7,31
760,2002,"Uppvidinge",78,39,38,9580,350,0.0365344467640919,272.8,28.5923753665689,0.636571956102149,118.200452201266,236.679215415682,371.80276816609,10.220472587505,12.0806448155373,0,0,7,31
760,2003,"Uppvidinge",72,35,41,9553,366,0.0383125719669214,278.1,25.8899676375405,0.62705343107484,100.703160849223,241.45679592987,385.065743944637,10.6475324395241,10.7224017190471,0,0,7,31
760,2004,"Uppvidinge",67,31,39,9514,395,0.0415177632961951,279.2,23.9971346704871,0.628162204448897,97.9541814262662,255.45552790474,406.671280276817,9.59005513579743,9.39386000659797,0,0,7,30
760,2005,"Uppvidinge",62,27,42,9466,433,0.0457426579336573,280.4,22.111269614836,0.675913280515742,77.8885125546776,272.266756832799,402.813148788927,10.426670560848,8.121178608821,0,0,7,23
760,2006,"Uppvidinge",67,27,39,9508,452,0.0475389145982331,284.22,23.5732882977975,0.697889490517439,86.6101722264022,292.125915423478,418.584775086505,9.317109059196,8.06956420269139,0,0,7,29
760,2007,"Uppvidinge",65,24,38,9484,479,0.0505061155630536,290.51,22.3744449416543,0.696518981133249,84.5348366123668,308.23254510413,442.532871972318,8.58693272448629,7.25894954865833,0,0,7,22
760,2008,"Uppvidinge",59,22,35,9347,507,0.0542420027816412,300.61,19.6267589235222,0.655862927670821,85.5002649202199,302.904279176747,461.840830449827,7.57836849676337,6.47952514136317,0,0,7,20
760,2009,"Uppvidinge",56,21,33,9320,527,0.0565450643776824,299.66,18.6878462257225,0.636977460813184,88.9039888088797,309.593086697796,486.034602076125,6.7896400501196,6.03626083032155,0,0,7,27
760,2010,"Uppvidinge",55,20,41,9244,547,0.0591735179575941,303.46,18.1242997429645,0.657543944256305,67.228372362518,319.814357911762,486.377162629758,8.42967210432333,5.66713135123379,0,0,7,24
760,2011,"Uppvidinge",55,20,35,9216,575,0.0623914930555556,311.43,17.6604694473879,0.625833625330461,80.6260355677599,313.059736607348,500.228373702422,6.99680422782674,5.64124586533412,0,0,7,15
760,2012,"Uppvidinge",54,20,34,9276,588,0.0633893919793014,314.2,17.1865054105665,0.622144281832325,81.2489109058774,312.277680008987,501.937716262976,6.77374879360265,5.50359712230215,0,0,7,22
761,2001,"Lessebo",45,27,18,8386,368,0.0438826615788218,267.1,16.8476226132535,0.634960354278071,147.407476350837,229.66010682468,361.692041522491,4.97660936199524,7.33589426835667,0,0,7,31
761,2002,"Lessebo",43,25,24,8255,364,0.0440944881889764,272.8,15.7624633431085,0.636571956102149,103.172830607301,236.679215415682,371.80276816609,6.45503531842421,6.65984265471928,0,0,7,31
761,2003,"Lessebo",52,29,22,8227,376,0.0457031724808557,278.1,18.6983099604459,0.62705343107484,135.542385688474,241.45679592987,385.065743944637,5.71331008950074,7.74395679708958,0,0,7,31
761,2004,"Lessebo",56,30,28,8198,406,0.0495242742132227,279.2,20.0573065902579,0.628162204448897,114.036211212668,255.45552790474,406.671280276817,6.88516778980328,7.85158448312667,0,0,7,30
761,2005,"Lessebo",62,31,32,8127,425,0.0522948197366802,280.4,22.111269614836,0.675913280515742,102.228672728014,272.266756832799,402.813148788927,7.9441299511223,8.121178608821,0,0,7,23
761,2006,"Lessebo",94,44,37,8099,441,0.0544511668107174,284.22,33.072971641686,0.697889490517439,128.081037265829,292.125915423478,418.584775086505,8.83930859462185,11.3214781351192,0,0,7,29
761,2007,"Lessebo",148,65,78,8070,469,0.0581164807930607,290.51,50.9448900209976,0.696518981133249,93.7719765498917,308.23254510413,442.532871972318,17.6258092765771,16.5280697415605,0,0,7,22
761,2008,"Lessebo",153,67,92,8085,508,0.0628324056895486,300.61,50.8965104287948,0.655862927670821,84.3503903183084,302.904279176747,461.840830449827,19.920282905778,16.802836383535,0,0,7,20
761,2009,"Lessebo",219,93,143,8165,534,0.0654011022657685,299.66,73.0828272041647,0.636977460813184,80.2334074827389,309.593086697796,486.034602076125,29.4217735505183,23.606091461436,0,0,7,27
761,2010,"Lessebo",217,89,160,8139,554,0.0680673301388377,303.46,71.5086008040599,0.657543944256305,67.9694123760594,319.814357911762,486.377162629758,32.8962813827252,22.3594091494133,0,0,7,24
761,2011,"Lessebo",218,91,153,8077,565,0.0699517147455739,311.43,69.9996789005555,0.625833625330461,73.1047714060615,313.059736607348,500.228373702422,30.586029910214,22.3598472480516,0,0,7,15
761,2012,"Lessebo",174,73,122,8012,593,0.0740139790314528,314.2,55.3787396562699,0.622144281832325,72.9612260047314,312.277680008987,501.937716262976,24.3058044946919,17.7338129496403,0,0,7,22
763,2001,"Tingsryd",162,61,134,13258,558,0.0420877960476693,267.1,60.6514414077125,0.634960354278071,71.2836154293599,229.66010682468,361.692041522491,37.0480919170756,26.409219366084,0,0,7,31
763,2002,"Tingsryd",170,62,130,13175,573,0.0434914611005693,272.8,62.316715542522,0.636571956102149,75.3032466686564,236.679215415682,371.80276816609,34.9647746414645,26.3296104954018,0,0,7,31
763,2003,"Tingsryd",176,63,137,13013,608,0.0467225082609698,278.1,63.2865875584322,0.62705343107484,73.6693033949706,241.45679592987,385.065743944637,35.5783401028,26.2103153132262,0,0,7,31
763,2004,"Tingsryd",173,59,146,12892,649,0.0503412969283276,279.2,61.9627507163324,0.628162204448897,67.5625497938068,255.45552790474,406.671280276817,35.9012320468314,24.2557877782306,0,0,7,30
763,2005,"Tingsryd",185,59,143,12793,684,0.0534667396232315,280.4,65.9771754636234,0.675913280515742,68.2600657060507,272.266756832799,402.813148788927,35.5003307190778,24.2325490747078,0,0,7,23
763,2006,"Tingsryd",192,57,157,12712,705,0.0554594084329767,284.22,67.5533037787629,0.697889490517439,61.6538615487498,292.125915423478,418.584775086505,37.5073364690711,23.1247212972648,0,0,7,29
763,2007,"Tingsryd",209,59,153,12600,749,0.0594444444444444,290.51,71.9424460431655,0.696518981133249,67.5088660005447,308.23254510413,442.532871972318,34.5737028117474,23.3403147026091,0,0,7,22
763,2008,"Tingsryd",203,57,161,12502,780,0.0623900175971845,300.61,67.5293569741525,0.655862927670821,63.9519299145344,302.904279176747,461.840830449827,34.8604950851115,22.2939593846902,0,0,7,20
763,2009,"Tingsryd",200,56,161,12358,804,0.065059071047095,299.66,66.7423079490089,0.636977460813184,65.0805596870681,309.593086697796,486.034602076125,33.1252135778563,21.5580743940055,0,0,7,27
763,2010,"Tingsryd",210,58,164,12231,834,0.068187392690704,303.46,69.2018717458644,0.657543944256305,64.1725372551308,319.814357911762,486.377162629758,33.7186884172933,21.638137886529,0,0,7,24
763,2011,"Tingsryd",203,56,161,12235,866,0.0707805476093175,311.43,65.1831872330861,0.625833625330461,64.6920364436966,313.059736607348,500.228373702422,32.185299448003,20.821325648415,0,0,7,15
763,2012,"Tingsryd",189,52,150,12141,879,0.0723993081294786,314.2,60.1527689369828,0.622144281832325,64.4574693186627,312.277680008987,501.937716262976,29.8841858541293,19.2625899280575,0,0,7,22
764,2001,"Alvesta",167,44,98,18957,918,0.0484253837632537,267.1,62.5233994758517,0.634960354278071,100.477749186081,229.66010682468,361.692041522491,27.0948731930852,27.2243187292347,0,0,7,31
764,2002,"Alvesta",177,45,96,18930,960,0.0507131537242472,272.8,64.8826979472141,0.636571956102149,106.172040799374,236.679215415682,371.80276816609,25.8201412736968,27.4137709275654,0,0,7,31
764,2003,"Alvesta",188,46,102,18879,1025,0.0542931299327295,278.1,67.6015821646889,0.62705343107484,105.694439518765,241.45679592987,385.065743944637,26.4889831422307,27.9973822664007,0,0,7,31
764,2004,"Alvesta",191,44,121,18865,1095,0.058043996819507,279.2,68.4097421203438,0.628162204448897,90.0037865356182,255.45552790474,406.671280276817,29.7537608059356,26.7795113620927,0,0,7,30
764,2005,"Alvesta",193,42,126,18684,1152,0.0616570327552987,280.4,68.830242510699,0.675913280515742,80.8198006615741,272.266756832799,402.813148788927,31.280011682544,25.2804430887492,0,0,7,23
764,2006,"Alvesta",201,41,131,18741,1226,0.0654180673389894,284.22,70.7198648933924,0.697889490517439,77.354123286176,292.125915423478,418.584775086505,31.2959304296071,24.2086926080741,0,0,7,29
764,2007,"Alvesta",179,34,111,18776,1271,0.0676927993182787,290.51,61.6157791470173,0.696518981133249,79.695905563038,308.23254510413,442.532871972318,25.082882432052,19.990030295536,0,0,7,22
764,2008,"Alvesta",171,32,112,18775,1340,0.0713715046604527,300.61,56.8843351851236,0.655862927670821,77.4393289266823,302.904279176747,461.840830449827,24.2507791896428,18.7796406639509,0,0,7,20
764,2009,"Alvesta",165,31,121,18757,1405,0.0749053686623661,299.66,55.0624040579323,0.636977460813184,71.4407052928497,309.593086697796,486.034602076125,24.8953468504385,17.7854113750545,0,0,7,27
764,2010,"Alvesta",182,32,126,18802,1432,0.0761621104137858,303.46,59.9749555130825,0.657543944256305,72.3893383216608,319.814357911762,486.377162629758,25.9058215888961,18.7530528349918,0,0,7,24
764,2011,"Alvesta",184,33,132,18917,1477,0.0780779193318179,311.43,59.0822977876248,0.625833625330461,71.5195136441286,313.059736607348,500.228373702422,26.387947373518,18.8725316222087,0,0,7,15
764,2012,"Alvesta",185,33,133,19034,1553,0.0815908374487759,314.2,58.879694462126,0.622144281832325,71.157845947921,312.277680008987,501.937716262976,26.497311457328,18.8549160671463,0,0,7,22
765,2001,"Älmhult",575,187,681,15442,895,0.0579588136251781,267.1,215.275177836016,0.634960354278071,49.7851975927936,229.66010682468,361.692041522491,188.281720862153,93.7364267623349,0,0,7,31
765,2002,"Älmhult",599,186,789,15444,930,0.0602175602175602,272.8,219.574780058651,0.636571956102149,43.7177649898477,236.679215415682,371.80276816609,212.209286093196,92.773156980857,0,0,7,31
765,2003,"Älmhult",617,185,1001,15437,971,0.0629008226987109,278.1,221.862639338367,0.62705343107484,35.346429403968,241.45679592987,385.065743944637,259.955609072284,91.8850258423896,0,0,7,31
765,2004,"Älmhult",717,203,888,15421,1030,0.0667920368328902,279.2,256.805157593123,0.628162204448897,46.0382677024116,255.45552790474,406.671280276817,218.358178476618,100.528322757175,0,0,7,30
765,2005,"Älmhult",814,217,914,15346,1129,0.073569659846214,280.4,290.299572039943,0.675913280515742,46.9904084707298,272.266756832799,402.813148788927,226.904211728931,106.623215928714,0,0,7,23
765,2006,"Älmhult",861,213,894,15368,1204,0.0783446121811557,284.22,302.93434663289,0.697889490517439,48.553924558255,292.125915423478,418.584775086505,213.576807664647,103.699922067422,0,0,7,29
765,2007,"Älmhult",816,188,902,15378,1296,0.0842762387826766,290.51,280.88533957523,0.696518981133249,44.7084464212224,308.23254510413,442.532871972318,203.826666249648,91.1277358723878,0,0,7,22
765,2008,"Älmhult",879,201,1067,15411,1360,0.0882486535591461,300.61,292.40544226739,0.655862927670821,41.7838014116971,302.904279176747,461.840830449827,231.031976744186,96.533942360309,0,0,7,20
765,2009,"Älmhult",857,192,1018,15570,1442,0.0926140012845215,299.66,285.990789561503,0.636977460813184,44.1042258543349,309.593086697796,486.034602076125,209.450108212781,92.3763487783136,0,0,7,27
765,2010,"Älmhult",847,182,853,15603,1511,0.09684035121451,303.46,279.114216041653,0.657543944256305,49.7631820746704,319.814357911762,486.377162629758,175.378300121654,87.2738228090003,0,0,7,24
765,2011,"Älmhult",842,181,793,15629,1571,0.100518267323565,311.43,270.365732267283,0.625833625330461,54.4778004856559,313.059736607348,500.228373702422,158.527592933332,86.3623457929331,0,0,7,15
765,2012,"Älmhult",865,185,817,15724,1655,0.105253116255406,314.2,275.302355187779,0.622144281832325,54.1622573494232,312.277680008987,501.937716262976,162.769198952158,88.1594724220625,0,0,7,22
767,2001,"Markaryd",135,70,83,9716,317,0.0326265953067106,267.1,50.5428678397604,0.634960354278071,95.9036593125926,229.66010682468,361.692041522491,22.9476987247558,22.00768280507,0,0,7,31
767,2002,"Markaryd",143,71,83,9615,330,0.0343213728549142,272.8,52.4193548387097,0.636571956102149,99.2124277512631,236.679215415682,371.80276816609,22.3236638095504,22.1478488284851,0,0,7,31
767,2003,"Markaryd",144,69,82,9594,350,0.0364811340421097,278.1,51.7799352750809,0.62705343107484,100.703160849223,241.45679592987,385.065743944637,21.2950648790482,21.4448034380942,0,0,7,31
767,2004,"Markaryd",143,65,81,9636,385,0.0399543378995434,279.2,51.2177650429799,0.628162204448897,100.661593848219,255.45552790474,406.671280276817,19.9178068205023,20.049581805127,0,0,7,30
767,2005,"Markaryd",147,63,81,9571,423,0.0441960087765124,280.4,52.4251069900143,0.675913280515742,95.7554114919513,272.266756832799,402.813148788927,20.1085789387783,19.2550525080111,0,0,7,23
767,2006,"Markaryd",156,62,83,9613,451,0.0469156350774992,284.22,54.8870593202449,0.697889490517439,94.7556712507518,292.125915423478,418.584775086505,19.8287192798274,18.7888360540277,0,0,7,29
767,2007,"Markaryd",166,61,88,9641,478,0.0495799190955295,290.51,57.1408901586865,0.696518981133249,93.2247813550367,308.23254510413,442.532871972318,19.8855284145998,18.5382403858044,0,0,7,22
767,2008,"Markaryd",162,59,95,9600,480,0.05,300.61,53.8904228069592,0.655862927670821,86.4917934161725,302.904279176747,461.840830449827,20.5698573483577,17.7912385237429,0,0,7,20
767,2009,"Markaryd",153,56,93,9559,496,0.0518882728318862,299.66,51.0578655809918,0.636977460813184,86.1897541275026,309.593086697796,486.034602076125,19.1344401412462,16.4919269114142,0,0,7,27
767,2010,"Markaryd",144,50,89,9619,514,0.0534359080985549,303.46,47.452712054307,0.657543944256305,81.0860695461299,319.814357911762,486.377162629758,18.2985565191409,14.8375802650485,0,0,7,24
767,2011,"Markaryd",126,45,74,9513,520,0.0546620414170083,311.43,40.4585300067431,0.625833625330461,87.3613800623639,313.059736607348,500.228373702422,14.793243224548,12.9235814369472,0,0,7,15
767,2012,"Markaryd",123,44,73,9477,539,0.0568745383560198,314.2,39.147040101846,0.622144281832325,86.1955721482443,312.277680008987,501.937716262976,14.5436371156763,12.5359712230216,0,0,7,22
